artist_name,e.country,e.country_3,num_exhibitions
Jane Peterson,US,USA,1
Jane Welsh,GB,GBR,6
Jane Welsh,IT,ITA,2
Janet D. Wheeler,US,USA,1
Janet Fisher,GB,GBR,10
Janet Macdonald Aitken,GB,GBR,2
Janina Bobińska Brzezińska,FR,FRA,4
Janina Forbes-Robertson,GB,GBR,12
Janina Haase-Tröger,AT,AUT,2
Janka Grossmann,AT,AUT,9
Janka Keszler,HU,HUN,2
Jano Köhler,CZ,CZE,46
Janos Czencz,HU,HUN,7
Janos Pentelei-Molnar,HU,HUN,47
Janos Pentelei-Molnar,IT,ITA,8
Janos Stein,HU,HUN,20
Jaques Baugnies,BE,BEL,1
Jaques Baugnies,DE,DEU,1
Jaro Chadima,IT,ITA,2
Jaromir Stretti-Zamponi,AT,AUT,12
Jaroslav František Věšín,CZ,CZE,4
Jaroslav Panuška,AT,AUT,2
Jaroslav Panuška,CZ,CZE,4
Jaroslav Procházka,CZ,CZE,2
Jaroslav Votruba,CZ,CZE,2
Jas B. Coughtrie,GB,GBR,10
Javier Cortés Echanove,GB,GBR,1
Jean Affeltranger,DE,DEU,8
Jean Affeltranger,HU,HUN,3
Jean Albert Pollones,NL,NLD,8
Jean Alex Steriadi,DE,DEU,3
Jean Alexandre Coraboeuf,NL,NLD,2
Jean Alexandre Joseph Falguière,FR,FRA,2
Jean Alfred Besnard,FR,FRA,2
Jean André Rixens,IT,ITA,1
Jean Antoine Pinchon,RU,RUS,1
Jean Arnavielle,GB,GBR,16
Jean Baltus,BE,BEL,36
Jean Baltus,FR,FRA,16
Jean Baptiste Antoine Guillemet,AT,AUT,2
Jean Baptiste Antoine Guillemet,BE,BEL,1
Jean Baptiste Antoine Guillemet,CH,CHE,2
Jean Baptiste Antoine Guillemet,DE,DEU,3
Jean Baptiste Antoine Guillemet,FR,FRA,6
Jean Baptiste Degreef,BE,BEL,12
Jean Baptiste Degreef,DE,DEU,4
Jean Baptiste Edouard Detaille,BE,BEL,1
Jean Baptiste Edouard Detaille,DE,DEU,3
Jean Baptiste Edouard Detaille,FR,FRA,4
Jean Baptiste Edouard Detaille,HU,HUN,2
Jean Baptiste Fauvelet,FR,FRA,2
Jean Bardon,GB,GBR,6
Jean Bouré,BE,BEL,2
Jean Brusselmans,BE,BEL,8
Jean Béraud,BE,BEL,1
Jean Béraud,DE,DEU,3
Jean Béraud,FR,FRA,3
Jean Béraud,HU,HUN,2
Jean Charles Cazin,BE,BEL,6
Jean Charles Cazin,FR,FRA,17
Jean Charles Cazin,RU,RUS,3
Jean Charles Duval,US,USA,1
Jean Colin,BE,BEL,6
Jean Constant Raymond Renefer,FR,FRA,14
Jean Céroullet,FR,FRA,4
Jean Delville,BE,BEL,17
Jean Delville,DE,DEU,2
Jean Delville,FR,FRA,2
Jean Delville,HU,HUN,2
Jean Delville,IT,ITA,4
Jean Deville,FR,FRA,16
Jean Didier-Tourné,BE,BEL,1
Jean Diffre,FR,FRA,118
Jean Douglas McIntyre,GB,GBR,14
Jean Duchemin,FR,FRA,2
Jean Dufy,FR,FRA,4
Jean Eells,US,USA,2
Jean Etienne Maisiat,FR,FRA,2
Jean Eugène Buland,FR,FRA,2
Jean Eugène Clary,DE,DEU,3
Jean Eugène Clary,FR,FRA,1
Jean Eyckelbosch,BE,BEL,8
Jean Ferdinand Chaigneau,DE,DEU,12
Jean Ferdinand Chaigneau,FR,FRA,2
Jean Ferdinand-Raffin,FR,FRA,4
Jean Francis Auburtin,CH,CHE,12
Jean Francis Auburtin,DE,DEU,9
Jean Francis Auburtin,FR,FRA,6
Jean Francis Auburtin,NL,NLD,1
Jean François Biette,FR,FRA,26
Jean François de Boever,BE,BEL,2
Jean Gaspar,BE,BEL,2
Jean Gaspard Etienne Mondieu,BE,BEL,1
Jean Gaspard Etienne Mondieu,FR,FRA,4
Jean Geoffroy,FR,FRA,2
Jean Georges Cornélius,FR,FRA,4
Jean Guillaume Rosier,BE,BEL,2
Jean Heiberg,AT,AUT,18
Jean Heiberg,DE,DEU,8
Jean Hellé,DE,DEU,5
Jean Henri Zuber,CH,CHE,2
Jean Henri Zuber,DE,DEU,3
Jean Henri Zuber,FR,FRA,4
Jean Henri Zuber,HU,HUN,2
Jean Hess,FR,FRA,28
Jean Inglis,GB,GBR,8
Jean Jacques Gailliard,BE,BEL,2
Jean Jacques Henner,DE,DEU,1
Jean Jacques Henner,FR,FRA,27
Jean Jacques Rousseau,FR,FRA,2
Jean Jongk'ng,RU,RUS,1
Jean Joseph Benjamin Constant,FR,FRA,8
Jean Joseph Delvin,BE,BEL,2
Jean Joseph Delvin,DE,DEU,2
Jean Joseph Delvin,FR,FRA,2
Jean Joseph Delvin,IT,ITA,2
Jean Jovenau,BE,BEL,6
Jean Jovenau,DE,DEU,4
Jean Jovenau,FR,FRA,2
Jean Jovenau,IT,ITA,2
Jean Jovenau,RU,RUS,2
Jean Julien Lemordant,BE,BEL,1
Jean Julien Lemordant,FR,FRA,19
Jean Koulikoff,IT,ITA,4
Jean Lacoste,FR,FRA,10
Jean Laronze,FR,FRA,2
Jean Larroque,FR,FRA,4
Jean Laudy,BE,BEL,3
Jean Laurens de Waru,FR,FRA,2
Jean Laurent Challié,BE,BEL,2
Jean Laurent Challié,DE,DEU,2
Jean Laurent Challié,FR,FRA,2
Jean Laurent Challié,NL,NLD,2
Jean Leon Henri Gouweloos,BE,BEL,6
Jean Leon Henri Gouweloos,DE,DEU,7
Jean Leon Henri Gouweloos,HU,HUN,4
Jean Leon Henri Gouweloos,IT,ITA,2
Jean Louis Ernest Meissonier,DE,DEU,1
Jean Louis Ernest Meissonier,GB,GBR,1
Jean Louis Ernest Meissonier,HU,HUN,1
Jean Louis Ernest Meissonier,RU,RUS,5
Jean Louis Forain,AT,AUT,1
Jean Louis Forain,BE,BEL,109
Jean Louis Forain,CZ,CZE,8
Jean Louis Forain,DE,DEU,11
Jean Louis Forain,FR,FRA,42
Jean Louis Forain,HU,HUN,2
Jean Louis Forain,IT,ITA,1
Jean Louis Forain,NL,NLD,1
Jean Louis Forain,RU,RUS,9
Jean Louis Marcel Cosson,FR,FRA,2
Jean Louis Marcel Cosson,NL,NLD,2
Jean Louis Plumet,BE,BEL,6
Jean Louis Plumet,FR,FRA,5
Jean MacLane,US,USA,9
Jean Marchand,AT,AUT,3
Jean Marchand,CZ,CZE,8
Jean Marchand,FR,FRA,14
Jean Marchand,GB,GBR,52
Jean Marion,GB,GBR,6
Jean Mayne,BE,BEL,2
Jean Metzinger,BE,BEL,1
Jean Metzinger,CH,CHE,4
Jean Metzinger,CZ,CZE,20
Jean Metzinger,DE,DEU,6
Jean Metzinger,ES,ESP,3
Jean Metzinger,FR,FRA,35
Jean Metzinger,HU,HUN,3
Jean Metzinger,LV,,9
Jean Metzinger,NL,NLD,8
Jean Metzinger,RU,RUS,12
Jean Metzinger,UA,UKR,18
Jean Michel Eugène Adrien Guiet,FR,FRA,2
Jean Niestlé,DE,DEU,19
Jean Pavie,FR,FRA,13
Jean Peské,BE,BEL,68
Jean Peské,DE,DEU,4
Jean Peské,FR,FRA,27
Jean Peské,IT,ITA,1
Jean Planche,BE,BEL,2
Jean Pougny,RU,RUS,35
Jean Puy,AT,AUT,13
Jean Puy,BE,BEL,14
Jean Puy,CH,CHE,4
Jean Puy,CZ,CZE,14
Jean Puy,DE,DEU,13
Jean Puy,FR,FRA,103
Jean Puy,GB,GBR,4
Jean Puy,HU,HUN,5
Jean Puy,IT,ITA,1
Jean Puy,NL,NLD,2
Jean Ricard,FR,FRA,2
Jean Rémond,BE,BEL,2
Jean Rémond,CH,CHE,8
Jean Rémond,DE,DEU,8
Jean Rémond,FR,FRA,8
Jean Sala,FR,FRA,1
Jean Sala,GB,GBR,2
Jean Seignemartin,FR,FRA,2
Jean Teller,FR,FRA,8
Jean Texcier,FR,FRA,2
Jean Tild,FR,FRA,2
Jean Urbain Guérin,RU,RUS,2
Jean Van Cleemput,BE,BEL,2
Jean Veber,BE,BEL,7
Jean Veber,CH,CHE,2
Jean Veber,DE,DEU,5
Jean Veber,FR,FRA,24
Jean Veber,HU,HUN,2
Jean Veber,NL,NLD,6
Jean Verhoven,FR,FRA,1
Jean de Graet,BE,BEL,4
Jean de la Hoese,BE,BEL,7
Jean de la Hoese,DE,DEU,2
Jean van den Eeckhoudt,BE,BEL,64
Jean van den Eeckhoudt,DE,DEU,2
Jean van den Eeckhoudt,IT,ITA,16
"Jean, the younger Benner",CH,CHE,2
"Jean, the younger Benner",FR,FRA,4
Jean-Adolphe Chudant,FR,FRA,5
Jean-Adolphe Chudant,US,USA,4
Jean-Alexis Achard,FR,FRA,2
Jean-Alexy Nikanor,FR,FRA,2
Jean-Antoine Watteau,DE,DEU,2
Jean-Auguste-Dominique Ingres,DE,DEU,3
Jean-Auguste-Dominique Ingres,FR,FRA,147
Jean-Auguste-Dominique Ingres,HU,HUN,4
Jean-Auguste-Dominique Ingres,RU,RUS,12
Jean-Auguste-Dominique Ingres,US,USA,10
Jean-Baptiste Carpeaux,HU,HUN,1
Jean-Baptiste Carpeaux,RU,RUS,1
Jean-Baptiste Duffaud,FR,FRA,1
Jean-Baptiste Greuze,DE,DEU,1
Jean-Baptiste Greuze,HU,HUN,1
Jean-Baptiste Greuze,RU,RUS,1
Jean-Baptiste Isabey,RU,RUS,9
Jean-Baptiste Joseph Olive,FR,FRA,2
Jean-Baptiste Le Prince,FR,FRA,1
Jean-Baptiste Madou,GB,GBR,1
Jean-Baptiste Merazzi,FR,FRA,4
Jean-Baptiste Monnoyer,DE,DEU,1
Jean-Baptiste Regnault,RU,RUS,1
Jean-Baptiste Scoriel,IT,ITA,2
"Jean-Baptiste, I Huet",FR,FRA,1
Jean-Baptiste-Alphonse-Marie-Christian Cherfils,FR,FRA,1
Jean-Baptiste-Camille Corot,AT,AUT,11
Jean-Baptiste-Camille Corot,BE,BEL,10
Jean-Baptiste-Camille Corot,DE,DEU,43
Jean-Baptiste-Camille Corot,FR,FRA,116
Jean-Baptiste-Camille Corot,GB,GBR,7
Jean-Baptiste-Camille Corot,HU,HUN,6
Jean-Baptiste-Camille Corot,RU,RUS,22
Jean-Baptiste-Camille Corot,US,USA,4
Jean-D. Benderly,FR,FRA,28
Jean-Fr. Tordeur,BE,BEL,2
Jean-Francois Taelemans,BE,BEL,12
Jean-Francois Taelemans,DE,DEU,2
Jean-François Millet,AT,AUT,1
Jean-François Millet,DE,DEU,9
Jean-François Millet,FR,FRA,24
Jean-François Millet,HU,HUN,9
Jean-François Millet,RU,RUS,10
Jean-François Raffaëlli,AT,AUT,2
Jean-François Raffaëlli,BE,BEL,10
Jean-François Raffaëlli,CZ,CZE,6
Jean-François Raffaëlli,DE,DEU,25
Jean-François Raffaëlli,FR,FRA,70
Jean-François Raffaëlli,GB,GBR,4
Jean-François Raffaëlli,HU,HUN,3
Jean-François Raffaëlli,IT,ITA,58
Jean-François Raffaëlli,NL,NLD,7
Jean-François Raffaëlli,RU,RUS,2
Jean-François Raffaëlli,SE,SWE,2
Jean-François Raffaëlli,US,USA,10
Jean-Gabriel Domergue,BE,BEL,1
Jean-Gabriel Domergue,FR,FRA,4
Jean-Honoré Fragonard,DE,DEU,2
Jean-Joseph Weerts,BE,BEL,3
Jean-Joseph Weerts,DE,DEU,3
Jean-Joseph Weerts,FR,FRA,4
Jean-Julien Denisse,FR,FRA,2
Jean-Louis Boussingault,FR,FRA,4
Jean-Louis Fougerousse,BE,BEL,1
Jean-Louis Fougerousse,FR,FRA,8
Jean-Louis Fougerousse,NL,NLD,2
Jean-Louis Lefort,FR,FRA,7
Jean-Léon Gérôme,DE,DEU,1
Jean-Léon Gérôme,FR,FRA,2
Jean-Marc Nattier,DE,DEU,1
Jean-Marie Henry Antoine,FR,FRA,3
Jean-Maurice Guislain,BE,BEL,6
Jean-Paul Flandrin,FR,FRA,2
Jean-Paul Lafitte,FR,FRA,8
Jean-Paul Laurens,BE,BEL,1
Jean-Paul Laurens,DE,DEU,26
Jean-Paul Laurens,FR,FRA,6
Jean-Paul Laurens,HU,HUN,2
Jean-Pierre Laurens,BE,BEL,1
Jean-Pierre Laurens,CH,CHE,6
Jean-Pierre Laurens,DE,DEU,4
Jean-Pierre Laurens,FR,FRA,8
Jean-Pierre Laurens,IT,ITA,2
Jean-Siméon Chardin,DE,DEU,3
Jeanna Maria Charlotta Bauck,DE,DEU,3
Jeanne Adèle Burdy,FR,FRA,2
Jeanne Baudot,FR,FRA,2
Jeanne Boucher,US,USA,1
Jeanne Boyé,FR,FRA,106
Jeanne Claire Marguerite Bernard,FR,FRA,6
Jeanne Constance Philippe Gonzalès,AT,AUT,3
Jeanne Duranton,FR,FRA,4
Jeanne Forain,FR,FRA,4
Jeanne Forain,NL,NLD,1
Jeanne Geloso,FR,FRA,2
Jeanne Laurier,FR,FRA,8
Jeanne Perrot,BE,BEL,3
Jeanne Philiberte Ledoux,AT,AUT,3
Jeanne Plateau,BE,BEL,3
Jeanne Sainsère,FR,FRA,6
Jeanne Simon,AT,AUT,6
Jeanne Simon,FR,FRA,12
Jeanne Stigter,NL,NLD,4
Jeanne Ville,FR,FRA,6
Jeanne Wilhelmina Catharine Godin,NL,NLD,12
Jeanne-Elisabeth Chaudet,AT,AUT,3
Jeanne-Marie Durand,FR,FRA,3
Jeannette E. James,GB,GBR,8
Jeannette Slager,NL,NLD,1
Jef Lambeaux,DE,DEU,2
Jef Leempoels,AT,AUT,2
Jef Leempoels,BE,BEL,4
Jef Leempoels,DE,DEU,3
Jef Leempoels,IT,ITA,16
Jef Leempoels,NL,NLD,3
Jef. van Leemputten,BE,BEL,4
Jehan Frison,BE,BEL,87
Jehanne Mazeline,FR,FRA,6
Jehudo Epstein,DE,DEU,3
Jehudo Epstein,HU,HUN,4
Jehudo Epstein,IT,ITA,4
Jenny Montigny,BE,BEL,41
Jenny Montigny,FR,FRA,10
Jenny Montigny,GB,GBR,2
Jenny Montigny,IT,ITA,6
Jenny Schweminski,DE,DEU,10
Jenny Van Wijk,NL,NLD,10
Jeno Jendrassik,HU,HUN,38
Jeno Jendrassik,IT,ITA,4
Jeno Jendrassik,NL,NLD,1
Jeno Kemendy,HU,HUN,2
Jeno Kemendy,IT,ITA,2
Jeno Koszkol,HU,HUN,2
Jens Birkholm,DE,DEU,3
Jens Ferdinand Willumsen,CZ,CZE,18
Jens Ferdinand Willumsen,DE,DEU,13
Jens Ferdinand Willumsen,HU,HUN,24
Jens Ferdinand Willumsen,US,USA,24
Jenő Barta,HU,HUN,4
Jenő Basa,HU,HUN,6
Jenő Bory,HU,HUN,6
Jenő Csapó,HU,HUN,8
Jenő Csuk,HU,HUN,4
Jenő Ferkai,HU,HUN,3
Jenő Hübner,HU,HUN,2
Jenő Keményffy,HU,HUN,46
Jenő Keményffy,IT,ITA,2
Jenő Király,HU,HUN,8
Jenő Kuszka,HU,HUN,12
Jenő Körmendi-Frim,FR,FRA,8
Jenő Major,HU,HUN,12
Jenő Major,IT,ITA,4
Jenő Pozsonyi,HU,HUN,4
Jenő Pálla,HU,HUN,1
Jenő Remsey,AT,AUT,28
Jenő Remsey,HU,HUN,58
Jenő Szalay,HU,HUN,10
Jenő Szigeti,HU,HUN,26
Jenő Sándor,HU,HUN,6
Jenő Uferbach,HU,HUN,4
Jerome Myers,US,USA,43
Jerome S. Blum,FR,FRA,6
Jerome S. Blum,GB,GBR,3
Jeroom Mees,BE,BEL,6
Jesse Whitsit,US,USA,2
Jessey Rosetta Mitchell,GB,GBR,14
Jessica Dismorr,GB,GBR,10
Jessica Walker Stephens,GB,GBR,6
Jessie E. Muntz,GB,GBR,10
Jessie Etchells,FR,FRA,2
Jessie Etchells,GB,GBR,11
Jessie Holliday,GB,GBR,6
Jessie Llyod Walters,FR,FRA,2
Jessie Louise George,GB,GBR,10
Jessie MacDougall,GB,GBR,6
Jessie Margaret Walker,GB,GBR,10
Jessie Marion King,GB,GBR,8
Jessie Mothersole,GB,GBR,10
Jessie Ogston Douglas,GB,GBR,16
Jessy C. Hebbert,GB,GBR,13
Jesús Corredoyra de Castro,GB,GBR,2
Jindřich Bubeniček,CZ,CZE,6
Jindřich Hlavin,DE,DEU,2
Jindřich Lenhart,CZ,CZE,4
Jindřich Prucha,AT,AUT,2
Jindřich Prucha,CZ,CZE,4
Jippo Araki,NL,NLD,1
Jiři Stibral,CZ,CZE,4
Jiří Jilovský,AT,AUT,6
Jiří Jilovský,CZ,CZE,11
Jo Davidson,US,USA,32
Jo Gram,NL,NLD,11
Jo Koster,HU,HUN,4
Jo Koster,IT,ITA,6
Jo Koster,NL,NLD,27
Joachim von Bülow,DE,DEU,10
Joachim von Bülow,FR,FRA,14
Joachim von Bülow,RU,RUS,4
Joakim Skovgaard,CZ,CZE,10
Joakim Skovgaard,HU,HUN,8
Joakim Skovgaard,NL,NLD,1
Joan Collette,NL,NLD,8
Joan Cyprian-Williams,GB,GBR,2
Joan Frans Berg,NL,NLD,3
Joan François Obbes,NL,NLD,6
Joan Fuster Bonnin,DE,DEU,3
Joan Knottesford-Fortescue,GB,GBR,6
Joan Llimona Bruguera,GB,GBR,1
Joaquim Mir Trinxet,BE,BEL,6
Joaquim Mir Trinxet,IT,ITA,2
Joaquim Mir Trinxet,NL,NLD,1
Joaquim Sunyer Miró,BE,BEL,1
Joaquim Sunyer Miró,FR,FRA,10
Joaquin Sorolla y Bastida,FR,FRA,4
Joaquin Sorolla y Bastida,GB,GBR,1
Joaquin Sorolla y Bastida,IT,ITA,32
Joaquin Sorolla y Bastida,NL,NLD,1
Joaquin Sorolla y Bastida,US,USA,1
Joe Leo,DE,DEU,1
Joe Leo,JP,JPN,1
Joh. Lößl,DE,DEU,3
Joh. Ph. Kraus,NL,NLD,2
Joh. Vlaanderen,NL,NLD,8
Johan Adolph Rust,NL,NLD,9
Johan Akkeringa,BE,BEL,2
Johan Akkeringa,DE,DEU,3
Johan Akkeringa,HU,HUN,10
Johan Akkeringa,IT,ITA,4
Johan Akkeringa,NL,NLD,18
Johan Akkeringa,US,USA,1
Johan Alexander Hingman,NL,NLD,2
Johan Antonie de Jonge,NL,NLD,2
Johan August Malmström,SE,SWE,6
Johan Barthold Jongkind,AT,AUT,1
Johan Barthold Jongkind,BE,BEL,8
Johan Barthold Jongkind,CH,CHE,2
Johan Barthold Jongkind,DE,DEU,8
Johan Barthold Jongkind,FR,FRA,62
Johan Barthold Jongkind,HU,HUN,11
Johan Barthold Jongkind,RU,RUS,1
Johan Birnie,NL,NLD,17
Johan Christiaan Kerkmeijer,NL,NLD,2
Johan Christiaan Nyland,NL,NLD,6
Johan Christoffer Boklund,SE,SWE,6
Johan Coenraad Hermann Heyenbrock,BE,BEL,1
Johan Coenraad Hermann Heyenbrock,NL,NLD,56
Johan Cohen Gosschalk,DE,DEU,12
Johan Cohen Gosschalk,NL,NLD,45
Johan Cop,NL,NLD,2
Johan Edvard Bergh,SE,SWE,3
Johan Ericson,DE,DEU,3
Johan Ericson,HU,HUN,4
Johan Ericson,SE,SWE,9
Johan Frederik Cornelis Scherrewitz,NL,NLD,5
Johan Frederik Krouthen,SE,SWE,3
Johan Frits Bennik,NL,NLD,3
Johan Gabriëlse,BE,BEL,1
Johan Gabriëlse,NL,NLD,31
Johan Gebhard,NL,NLD,24
Johan Hendrik Sikemeier,NL,NLD,1
Johan Hubert Julius Maria Brouwers,NL,NLD,4
Johan Johansson,DE,DEU,8
Johan Karel Abraham Markus,NL,NLD,9
Johan Ludwig Kindborg,SE,SWE,3
Johan Meijer,NL,NLD,18
Johan Michiel Oort,BE,BEL,1
Johan Michiel Oort,NL,NLD,12
Johan Miedema,NL,NLD,10
Johan Paul Constantinus Grolman,NL,NLD,9
Johan Philip Christiaan Benner,NL,NLD,25
Johan Polet,NL,NLD,6
Johan Rohde,CZ,CZE,18
Johan Rohde,DE,DEU,3
Johan Severin Nilson,SE,SWE,3
Johan Thorn Prikker,DE,DEU,2
Johan Thorn Prikker,NL,NLD,32
Johan Tielens,NL,NLD,27
Johan Tiren,DE,DEU,3
Johan Tiren,SE,SWE,3
Johan Wilhelm (II) Kaiser,NL,NLD,9
Johan Willem Kiesewetter,NL,NLD,10
Johan van der (jr.) Linde,NL,NLD,2
Johanes Martini,DE,DEU,14
Johann Anton de Peters,DE,DEU,3
Johann Baptist Hofner,GB,GBR,1
Johann Baptist Seele,DE,DEU,3
Johann C. W. Legner,BE,BEL,2
Johann C. W. Legner,NL,NLD,35
Johann Caspar Herterich,DE,DEU,3
Johann Christopher Schlichtkrull,DE,DEU,6
Johann Chruzhky,DE,DEU,1
Johann Daniel Holz,DE,DEU,6
Johann Daniel Holz,GB,GBR,2
Johann Daniel Holz,IT,ITA,2
Johann Friedrich Overbeck,DE,DEU,4
Johann Georg Arsenius,SE,SWE,3
Johann Georg Dreydorff,BE,BEL,12
Johann Georg Dreydorff,CH,CHE,1
Johann Georg Dreydorff,DE,DEU,27
Johann Georg Dreydorff,GB,GBR,2
Johann Georg Valentin Ruths,DE,DEU,1
Johann Georg van Caspel,NL,NLD,14
Johann Gottfried Schadow,DE,DEU,12
Johann Heinrich August Giebel,DE,DEU,6
Johann Hendrik Mastenbroek,BE,BEL,2
Johann Hendrik Mastenbroek,DE,DEU,6
Johann Hendrik Mastenbroek,IT,ITA,4
Johann Hendrik Mastenbroek,NL,NLD,27
Johann Hendrik Mastenbroek,US,USA,1
Johann Hoke,DE,DEU,2
Johann Jakob Lüscher,CH,CHE,27
Johann Jakob Lüscher,DE,DEU,2
Johann Jakob Schmitz,DE,DEU,6
Johann Marggraff,DE,DEU,3
Johann Mari Henri ten Kate,NL,NLD,4
Johann Nepomuk Geller,AT,AUT,4
Johann Nepomuk Geller,DE,DEU,4
Johann Nepomuk Geller,GB,GBR,2
Johann Nepomuk Geller,HU,HUN,2
Johann Nepomuk Geller,IT,ITA,4
Johann Schult,DE,DEU,26
Johann Sperl,AT,AUT,1
Johann Sperl,DE,DEU,80
Johann Sperl,GB,GBR,1
Johann Sperl,US,USA,1
Johann Talaga,AT,AUT,16
Johann Talaga,DE,DEU,6
Johann Talaga,IT,ITA,2
Johann Victor Krämer,AT,AUT,48
Johann Victor Krämer,DE,DEU,11
Johann Victor Krämer,GB,GBR,4
Johann Vincenz Cissarz,CH,CHE,3
Johann Vincenz Cissarz,DE,DEU,42
Johann Walter-Kurau,DE,DEU,10
Johann Wilhelm Schirmer,AT,AUT,1
Johann Zoetelief Tromp,DE,DEU,3
Johann Zoetelief Tromp,HU,HUN,2
Johann Zoetelief Tromp,IT,ITA,4
Johann Zoetelief Tromp,NL,NLD,5
Johann von Tscharner,HU,HUN,2
Johanna Beadon,GB,GBR,10
Johanna Beha Castagnola,IT,ITA,1
Johanna Berend,NL,NLD,2
Johanna Cornelia Hermana Bodenheim,NL,NLD,6
Johanna Emerentia van Son,NL,NLD,6
Johanna Freund,AT,AUT,3
Johanna H. Merre,DE,DEU,2
Johanna Jacoba Bleuland Van Oordt,NL,NLD,17
Johanna Jacoba Kruimel,NL,NLD,23
Johanna K. Woodwell Hailman,US,USA,4
Johanna Kaserer,AT,AUT,2
Johanna Machwirth,NL,NLD,23
Johanna Margharetha Catharina Anna Nuijsink,NL,NLD,4
Johanna Metzner,DE,DEU,16
Johanna Pistorius,DE,DEU,6
Johanna Schumann,DE,DEU,1
Johanna Schwenker,DE,DEU,8
Johanna van Buuren Martens,NL,NLD,2
Johanna van Deventer,BE,BEL,1
Johanna van Deventer,NL,NLD,1
Johanna von Erdmannsdorf,DE,DEU,1
Johanne Catherine Krebs,DE,DEU,3
Johannes Abraham Mondt,NL,NLD,2
"Johannes Albertus, II Hesterman",NL,NLD,72
Johannes Baptist Mulders,NL,NLD,12
Johannes Bernardus Buddenborg,NL,NLD,8
Johannes Bosboom,DE,DEU,2
Johannes Bosboom,HU,HUN,12
Johannes Bosboom,IT,ITA,4
Johannes Carolus Bernardus Sluijters,DE,DEU,6
Johannes Carolus Bernardus Sluijters,NL,NLD,208
Johannes Cornelis Pabst,BE,BEL,1
Johannes Cornelis Pabst,HU,HUN,1
Johannes Cornelis Pabst,NL,NLD,9
Johannes Cornelis van Essen,BE,BEL,1
Johannes Cornelis van Essen,DE,DEU,9
Johannes Cornelis van Essen,HU,HUN,7
Johannes Cornelis van Essen,NL,NLD,4
Johannes Embrosius van de Wetering de Rooij,NL,NLD,8
Johannes Fischer,AT,AUT,7
Johannes Gerardus Heyberg,NL,NLD,1
Johannes Gidding,NL,NLD,6
Johannes Godefridus Kesler,NL,NLD,4
Johannes Hendricus Jurres,BE,BEL,2
Johannes Hendricus Jurres,DE,DEU,3
Johannes Hendricus Jurres,HU,HUN,1
Johannes Hendricus Jurres,NL,NLD,17
Johannes Hendriks,NL,NLD,1
Johannes Hubertus Leonardus de Haas,DE,DEU,3
Johannes Josephus Aarts,IT,ITA,6
Johannes Josephus Garjeanne,NL,NLD,7
Johannes Josseaud,NL,NLD,6
Johannes Karel Leurs,NL,NLD,4
Johannes Kragh,CZ,CZE,2
Johannes Kragh,DE,DEU,3
Johannes Kragh,HU,HUN,4
Johannes Larsen,CZ,CZE,8
Johannes Larsen,DE,DEU,6
Johannes Larsen,HU,HUN,8
Johannes Larsen,US,USA,12
Johannes Lippmann,DE,DEU,3
Johannes Martin Fasting Wilhjelm,DE,DEU,3
Johannes Martin Fasting Wilhjelm,HU,HUN,4
Johannes Martin Grimelund,FR,FRA,3
Johannes Martinus Bach,NL,NLD,6
Johannes Mattheus Graadt van Roggen,BE,BEL,2
Johannes Mattheus Graadt van Roggen,FR,FRA,3
Johannes Mattheus Graadt van Roggen,NL,NLD,73
Johannes Mogk,DE,DEU,1
Johannes Nicolaas,NL,NLD,10
Johannes Niessen,DE,DEU,3
Johannes Paul Ufer,AT,AUT,8
Johannes Paul Ufer,DE,DEU,3
Johannes Paul Ufer,GB,GBR,1
Johannes Petrus Bernardus Kerkhoff,NL,NLD,11
Johannes Plato,NL,NLD,4
Johannes Proost,NL,NLD,8
Johannes Rudolf Müller,DE,DEU,1
Johannes Rudolf Müller,IT,ITA,5
Johannes Theuns,NL,NLD,6
Johannes Weiland,HU,HUN,1
Johannes Wilhelm van der Heide,NL,NLD,41
Johannes Willem Simon de Groot,NL,NLD,10
Johannes van Rhijnnen,HU,HUN,1
Johannes van Rhijnnen,NL,NLD,1
Johannes van der Bilt,NL,NLD,1
John Alden Twachtman,US,USA,7
John Alfred Arnesby Brown,GB,GBR,1
John Alfred Arnesby Brown,IT,ITA,6
John Alfred Arnesby Brown,NL,NLD,1
John Alfred Arnesby Brown,US,USA,2
John Algernon Hallam,GB,GBR,10
John Angell James Brindley,GB,GBR,10
John Anthony Park,US,USA,2
John Arthur Machray Hay,CZ,CZE,2
John B. Noel,GB,GBR,8
John Bauer,IT,ITA,9
John Beresford,FR,FRA,14
John Beresford,GB,GBR,14
John Blaxland Jameson,GB,GBR,6
John Cameron,GB,GBR,4
John Campbell,DE,DEU,3
John Chapman Wallis,GB,GBR,10
John Chase,GB,GBR,4
John Chater,GB,GBR,2
John Christen Johansen,US,USA,5
John Constable,AT,AUT,2
John Constable,DE,DEU,20
John Constable,HU,HUN,2
John Copley,BE,BEL,6
John Copley,GB,GBR,18
John Copley,IT,ITA,2
John Crome,DE,DEU,4
John Currie,GB,GBR,19
John Damon Turner,GB,GBR,26
John Dawson Watson,HU,HUN,2
John Douglas,GB,GBR,6
John Duncan,GB,GBR,2
John Duncan Fergusson,FR,FRA,14
John Duncan Fergusson,GB,GBR,81
John Duncan Fergusson,IT,ITA,6
John Duncan Fergusson,US,USA,2
John Ernest Foster,GB,GBR,6
John Everett,GB,GBR,14
John Everett Millais,HU,HUN,4
John Fabian Carlson,US,USA,4
John Ferguson Weir,US,USA,1
